coupon_id,discount_rate
3132,30:1
3133,30:1
3134,100:10
3135,0.95
3136,0.9
3138,30:1
3139,0.9
314,20:1
3140,20:5
3141,30:1
3142,30:5
3144,20:1
3145,20:10
3146,10:1
3147,30:5
3149,20:1
315,20:5
3151,30:5
3152,30:5
3153,100:30
3156,30:5
3157,20:1
3158,10:1
3159,20:1
316,20:1
3160,20:5
3161,0.9
3162,100:30
3163,20:1
3164,50:5
3165,100:10
3166,20:5
3169,30:5
317,30:5
3170,0.95
3171,20:5
3172,10:1
3173,50:5
3175,0.95
3176,150:5
3177,0.9
3179,30:1
318,100:10
3180,10:1
3181,50:1
3183,20:1
3184,30:1
3185,30:5
3186,0.95
3187,20:1
3188,20:1
319,20:5
3190,30:1
3191,150:20
3192,10:1
3193,100:20
3194,0.95
3195,20:1
3196,100:20
3197,30:1
3198,100:10
32,20:1
320,20:1
3200,100:10
3201,20:1
3202,30:1
3203,20:1
3204,20:1
3205,30:1
3206,20:1
3207,20:1
3208,20:1
3209,10:1
321,50:20
3210,50:5
3211,20:1
3212,100:20
3213,20:1
3214,20:1
3215,20:5
3216,5:1
3217,30:1
3218,30:5
3219,0.9
3220,20:1
3221,100:50
3222,30:5
3223,30:5
3224,5:1
3225,30:1
3226,50:1
3227,30:5
3228,30:5
3229,30:5
3232,20:1
3233,30:5
3235,100:30
3236,20:5
3237,20:5
3239,30:5
324,100:10
3240,0.95
3241,30:1
3242,5:1
3243,20:1
3245,100:10
3246,20:1
3247,30:5
3249,30:1
325,20:1
3250,30:1
3251,10:1
3252,20:1
3253,0.95
3254,20:1
3255,20:1
3256,30:5
3257,20:1
3258,30:5
3259,20:1
326,0.95
3260,0.95
3261,100:20
3262,100:10
3263,10:1
3264,50:5
3268,30:5
327,10:1
3270,10:1
3271,0.95
3272,0.95
3274,20:1
3275,20:1
3276,50:1
3277,50:5
3278,30:1
3279,0.95
3280,30:1
3281,30:5
3282,0.95
3283,20:1
3284,20:5
3288,50:5
3289,30:1
3290,100:5
3291,50:10
3292,30:1
3294,0.95
3295,0.95
3296,10:1
3297,20:1
3298,20:1
3299,100:10
33,20:1
330,20:1
3300,10:1
3302,20:5
3304,30:5
3305,20:1
3306,10:5
3307,150:20
3308,200:10
3309,30:1
331,20:5
3310,10:1
3312,30:1
3314,5:1
3316,20:5
3318,10:1
3319,20:5
332,30:5
3320,10:1
3321,0.95
3322,20:1
3324,20:1
3326,0.95
333,20:5
3330,30:1
3331,30:5
3332,20:5
3333,20:5
3335,20:1
3336,200:20
3337,50:5
3338,10:1
3339,0.95
3340,30:5
3341,50:5
3342,20:1
3343,20:1
3344,20:1
3346,20:1
3348,10:1
3349,10:1
3350,10:1
3351,200:50
3352,20:1
3356,100:30
3357,20:1
3358,150:10
3359,100:30
336,30:5
3361,50:5
3362,100:50
3363,30:5
3364,20:1
3366,100:10
3367,50:1
3368,100:20
337,10:1
3370,30:1
3372,150:10
3373,30:1
3374,200:30
3375,50:5
3376,10:1
3377,20:1
3378,100:30
3379,30:1
338,10:1
3380,0.95
3381,100:10
3382,100:5
3384,0.95
3386,20:1
3388,20:1
3389,30:5
339,30:1
3391,100:10
3392,30:5
3393,20:1
3394,20:5
3395,10:1
3396,10:1
3397,150:20
3398,10:1
3399,100:5
34,100:5
340,50:5
3400,50:5
3401,20:1
3402,100:20
3404,30:5
3405,0.95
3407,20:1
3408,150:20
3409,20:1
3411,20:5
3412,20:1
3413,30:5
3415,20:5
3416,30:5
342,30:1
3421,50:5
3422,100:30
3423,50:5
3424,30:5
3425,20:1
3426,20:1
3428,100:10
3429,30:5
3431,30:5
3433,100:30
3434,30:5
3435,5:1
3436,20:5
3437,20:1
3438,20:1
3439,30:5
344,0.95
3440,30:1
3441,0.95
3442,20:5
3443,30:5
3444,20:5
3445,20:1
3448,30:5
3449,50:5
345,20:1
3450,50:5
3451,20:1
3452,0.95
3453,20:5
3454,20:1
3455,20:1
3458,50:5
3459,30:1
346,20:5
3461,30:1
3462,20:5
3463,50:5
3464,20:1
3465,20:1
3468,20:1
3469,20:1
347,100:30
3471,100:10
3472,20:1
3473,100:10
3474,100:30
3475,10:1
3477,20:1
3478,100:10
3480,20:1
3481,20:1
3482,20:1
3484,30:5
3486,30:1
3488,0.9
3489,20:5
3490,30:1
3491,0.95
3493,20:1
3495,10:1
3496,10:1
3497,50:5
3498,0.95
3499,20:1
35,0.95
350,20:5
3500,20:1
3501,20:5
3502,100:10
3503,100:10
3505,20:1
3507,100:50
3508,20:5
351,30:1
3510,20:1
3511,10:1
3513,100:20
3514,100:10
3515,100:20
3516,20:1
3517,30:1
3518,20:1
3519,30:5
3521,30:1
3522,20:1
3523,100:10
3524,10:1
3525,100:20
3526,30:5
3527,20:1
3528,30:1
353,0.95
3533,150:20
3534,10:1
3539,20:5
354,50:5
3540,100:10
3541,50:10
3542,50:5
3543,20:1
3544,30:1
3545,100:20
3546,0.95
3548,20:1
3549,10:1
355,30:5
3550,100:20
3553,10:1
3554,50:5
3555,20:1
3556,20:1
3557,10:1
3558,30:1
356,20:5
3560,50:5
3561,20:1
3562,50:5
3563,20:1
3564,10:1
3565,100:10
3567,100:10
3569,20:1
357,20:1
3570,20:1
3571,100:10
3573,100:10
3574,0.9
3575,0.95
3577,10:1
3578,20:1
3579,10:1
358,200:20
3580,20:5
3582,10:1
3583,100:10
3584,100:20
3585,30:1
3586,20:5
3587,50:5
3589,100:10
3590,100:30
3591,10:1
3592,100:10
3593,200:30
3594,100:5
3595,0.95
3598,100:10
3599,0.95
36,20:1
360,20:1
3600,20:1
3601,20:1
3603,0.95
3604,30:5
3605,100:5
3606,30:5
3607,50:1
3608,0.9
3609,0.95
361,0.9
3610,100:20
3611,50:5
3612,0.95
3613,0.9
3615,30:5
3616,100:10
3617,200:50
3618,20:1
3619,10:1
3620,10:1
3621,50:5
3622,30:5
3626,50:5
3627,10:1
3629,100:30
363,20:1
3631,0.95
3632,30:5
3633,100:5
3634,50:5
3635,20:1
3636,20:5
3638,50:20
3639,30:5
364,20:1
3640,0.95
3642,50:5
3643,30:5
3644,50:5
3645,100:10
3647,30:1
3648,200:20
3649,20:1
365,200:50
3650,20:1
3651,20:1
3652,20:5
3653,100:30
3654,10:1
3655,20:1
3656,30:5
3657,30:5
3658,30:5
3659,30:5
3660,30:5
3661,100:30
3664,200:30
3665,10:1
3666,100:5
3668,5:1
3669,30:5
367,50:5
3670,100:5
3671,200:30
3672,50:5
3673,30:5
3674,100:30
3677,100:20
3678,0.95
3679,10:1
3680,0.9
3681,20:1
3683,20:10
3684,100:50
3686,0.95
3687,20:1
3688,20:5
3689,20:1
369,20:5
3690,20:5
3692,20:1
3693,20:1
3694,0.95
3695,50:5
3696,50:5
3698,20:1
3699,20:1
37,100:5
370,5:1
3700,100:20
3702,10:1
3703,10:1
3704,20:1
3705,20:5
3707,10:1
3708,10:1
371,20:1
3710,20:1
3711,30:1
3713,30:5
3714,10:1
3716,20:1
3718,100:30
372,50:5
3720,0.95
3721,10:1
3722,20:1
3723,20:1
3725,10:1
3726,0.9
3727,30:10
3728,20:5
3729,200:20
3730,30:1
3731,20:1
3732,30:5
3733,20:1
3734,100:10
3735,100:10
3736,20:1
3737,20:1
3738,50:5
3739,30:1
374,30:5
3740,10:1
3742,20:1
3743,300:30
3744,100:30
3745,100:30
3746,20:5
3747,30:5
3748,20:1
3749,0.95
375,20:1
3750,20:5
3752,30:5
3753,20:1
3755,100:10
3756,50:5
3757,0.9
3758,10:1
3759,20:1
376,100:30
3760,10:1
3763,100:30
3764,20:1
3765,30:1
3767,100:30
3769,30:1
3770,50:5
3771,50:5
3773,20:1
3775,20:1
3776,10:5
3777,30:10
3779,100:10
378,30:1
3780,200:20
3781,200:50
3783,20:5
3784,30:1
3786,10:1
3787,30:1
3788,20:1
3789,30:1
379,30:5
3790,10:1
3791,10:1
3792,200:20
3794,50:5
3795,30:5
3796,30:5
3797,20:5
3799,20:5
380,30:1
3800,30:1
3801,30:5
3802,20:5
3803,0.95
3804,20:5
3805,0.85
3806,30:5
3808,30:1
3809,20:1
381,20:1
3811,30:5
3812,50:5
3813,30:1
3814,10:1
3815,30:1
3816,20:1
3817,30:5
3818,20:1
3819,20:1
382,20:1
3823,20:5
3824,20:1
3825,20:5
3826,30:5
3827,200:20
3828,30:10
3829,50:5
383,0.95
3830,10:1
3831,20:1
3832,50:5
3833,30:5
3834,20:1
3836,20:1
3837,10:1
384,10:1
3840,20:5
3841,20:1
3843,20:1
3845,30:10
3846,20:1
3849,100:30
3850,0.9
3852,10:1
3854,20:1
3855,30:5
3857,20:1
3859,30:5
386,200:20
3860,10:1
3865,10:1
3867,50:5
3868,0.95
3869,0.95
387,20:1
3870,0.95
3872,30:1
3874,5:1
3875,100:20
3880,50:5
3881,20:5
3882,20:5
3883,20:1
3884,20:1
3885,30:5
3886,30:5
3887,100:10
3888,20:1
3889,30:5
389,0.9
3891,10:1
3893,20:5
3894,30:5
3896,30:5
3898,200:20
3899,20:1
39,10:1
390,10:1
3900,0.95
3901,20:1
3902,20:1
3903,30:5
3904,20:5
3905,100:10
3909,0.9
391,0.95
3910,30:5
3911,20:1
3912,20:5
3913,0.9
3914,30:1
3915,20:1
3916,0.95
3917,0.8
3918,20:5
3919,20:1
3921,20:1
3923,20:5
3925,0.95
3926,20:5
3928,50:5
3929,0.95
393,0.95
3930,30:1
3931,50:5
3932,0.9
3933,30:5
3934,200:20
3935,50:10
3936,30:10
3940,30:1
3941,100:10
3942,50:5
3944,30:1
3946,20:10
3947,0.95
3949,30:10
395,10:1
3951,20:1
3952,10:1
3953,50:10
3954,100:30
3956,30:10
3957,30:1
3958,200:20
3959,20:1
396,100:30
3960,0.95
3961,30:1
3962,5:1
3963,20:5
3964,20:1
3965,30:1
3967,100:5
3969,20:1
3970,20:10
3974,20:1
3975,100:1
3977,10:1
3978,100:5
398,100:50
3980,30:5
3981,100:10
3982,20:1
3985,0.9
3986,30:5
3987,20:1
3989,20:1
3992,30:5
3993,10:1
3994,20:1
3995,10:1
3996,30:5
3997,20:1
3999,30:1
4,0.85
40,30:1
400,150:10
4000,20:1
4001,20:5
4003,30:10
4004,20:1
4005,100:30
4006,30:1
4007,20:5
4008,20:1
4009,20:5
401,20:1
4010,5:1
4011,50:5
4013,0.9
4014,0.95
4015,100:10
4016,50:5
4017,100:20
4019,30:1
402,20:1
4020,30:5
4021,200:30
4025,150:20
4027,200:50
4028,200:10
4029,50:5
403,30:1
4030,0.95
4031,100:20
4033,20:5
4034,30:5
4035,20:1
4036,20:5
4037,30:5
4038,0.9
4039,100:10
404,20:1
4040,0.95
4043,10:1
4044,20:1
4046,30:5
4048,30:1
4049,10:1
405,30:1
4050,20:5
4051,100:30
4052,50:5
4053,0.95
4054,0.95
4055,0.95
4056,20:1
4057,30:1
4058,200:20
4059,0.95
406,20:5
4060,20:1
4061,30:5
4062,20:1
4063,10:1
4064,10:1
4065,10:1
4067,20:5
4068,20:5
4069,20:1
4070,20:1
4071,50:5
4072,30:1
4073,30:1
4074,50:5
4075,5:1
4076,10:1
4078,20:1
4079,100:30
408,10:5
4080,10:1
4081,20:1
4082,20:1
4083,20:1
4084,20:1
4085,10:1
4086,30:5
4087,5:1
4089,20:1
409,20:5
4090,20:5
4091,30:1
4092,100:10
4093,20:1
4094,20:1
4095,0.95
4096,10:1
4098,10:1
41,10:1
4101,20:1
4102,100:30
4103,20:1
4104,20:1
4105,150:10
4106,20:1
4107,30:5
4109,100:10
411,20:1
4110,0.9
4111,20:1
4112,20:5
4113,100:20
4114,50:5
4115,20:5
4116,100:10
4117,30:10
4118,20:1
412,20:5
4120,20:1
4121,50:5
4125,50:5
4126,10:1
4128,30:5
4129,30:1
413,10:1
4130,0.95
4131,100:10
4132,100:10
4133,20:1
4134,10:1
4135,100:20
4137,10:1
4138,20:1
4140,30:5
4141,100:20
4142,100:30
4143,50:5
4144,10:1
4145,20:5
4146,20:1
4148,30:5
4149,20:1
415,30:5
4150,10:1
4151,10:1
4152,50:5
4153,30:5
4154,20:1
4155,50:5
4156,10:1
416,100:10
4160,10:1
4161,150:20
4163,10:1
4164,50:5
4165,10:1
4166,50:10
417,20:1
4170,30:1
4171,20:5
4172,30:5
4173,50:5
4174,200:20
4175,100:20
4176,0.9
4178,30:5
4179,10:1
418,100:10
4180,30:1
4181,150:20
4182,0.85
4183,0.95
4184,30:5
4185,20:1
4186,0.95
4187,10:1
4189,30:5
4190,30:5
4191,20:1
4192,10:1
4193,100:20
4195,20:1
4196,10:1
4197,10:1
4199,20:1
420,50:5
4200,10:1
4202,100:10
4203,300:50
4206,20:1
4208,10:1
4209,20:5
421,0.95
4210,0.9
4211,50:5
4212,20:5
4213,30:1
4214,20:1
4217,30:5
422,5:1
4220,100:10
4221,20:1
4222,50:1
4223,20:1
4224,100:30
4226,200:20
4227,100:10
4229,20:1
423,30:10
4230,20:5
4231,150:20
4232,20:1
4233,30:1
4234,20:1
4237,100:10
4240,20:1
4241,50:5
4242,100:30
4243,20:5
4244,20:1
4247,150:20
4248,20:1
425,50:5
4250,20:1
4251,200:20
4252,30:10
4253,100:30
4255,50:5
4256,30:5
4257,10:1
4258,50:5
426,100:20
4261,30:5
4263,100:10
4264,20:1
4265,20:5
4266,20:1
4267,30:1
4268,30:5
4269,10:1
427,20:5
4270,20:5
4271,20:1
4272,100:20
4273,100:30
4274,30:5
4275,200:30
4276,50:1
4277,150:5
4279,50:1
428,20:5
4280,30:5
4281,30:5
4283,100:20
4284,20:1
4285,20:1
4287,30:10
4288,20:1
4289,30:5
429,100:50
4290,20:1
4291,20:1
4293,30:10
4296,200:20
4297,30:5
4298,10:1
4299,100:30
43,30:1
430,20:5
4300,100:10
4301,10:1
4304,30:10
4305,0.9
4306,50:10
4308,20:1
4309,0.9
431,10:1
4310,30:5
4312,50:10
4313,30:1
4314,5:1
4315,20:5
4317,20:1
4319,30:5
432,100:10
4320,30:5
4323,30:5
4325,20:1
4326,20:1
4328,20:1
4329,10:5
433,50:5
4330,30:1
4331,30:5
4332,10:1
4333,10:1
4334,20:10
4335,50:5
4337,20:5
4338,100:30
4339,200:20
434,200:20
4341,100:20
4342,0.5
4343,30:5
4344,30:1
4345,50:5
4346,10:1
4347,0.85
4348,30:1
435,100:1
4351,100:20
4352,20:1
4353,30:1
4354,20:1
4356,30:1
4357,10:1
436,10:1
4360,20:1
4361,20:1
4362,20:1
4363,30:1
4364,30:1
4366,10:1
4367,20:1
4368,150:10
4369,30:5
437,30:5
4370,50:5
4371,100:5
4372,100:30
4373,10:1
4374,30:5
4375,20:1
4377,20:5
4378,20:1
438,20:1
4380,20:1
4381,30:1
4382,20:1
4383,100:20
4384,30:5
4385,30:5
4386,50:5
4388,10:1
4389,100:30
439,10:1
4390,20:1
4391,30:1
4392,20:1
4393,100:20
4394,30:5
4395,20:1
4396,100:50
4397,20:1
4398,50:1
44,50:5
440,30:10
4400,30:5
4402,100:30
4403,20:1
4404,200:30
4405,150:30
4406,100:30
4407,30:5
4408,5:1
4409,100:30
441,10:1
4411,10:1
4412,30:5
4413,5:1
4414,20:1
4415,20:1
4419,20:5
442,20:1
4420,20:1
4422,0.95
4423,0.95
4424,100:20
4425,50:20
4426,20:1
4427,20:5
4428,30:5
4429,10:1
4430,20:5
4431,50:5
4432,30:1
4433,100:10
4434,20:5
4435,50:5
4436,200:20
4437,30:5
4438,20:1
4439,20:5
444,30:5
4440,30:1
4441,20:1
4442,200:20
4445,10:1
4446,20:1
4447,200:50
4448,20:5
445,50:1
4450,50:5
4451,50:5
4452,20:5
4453,10:1
4454,30:5
4455,100:30
4456,30:5
4457,20:5
446,20:5
4460,100:30
4461,20:1
4462,100:20
4463,20:1
4464,100:30
4466,100:20
4467,20:1
4468,100:10
4469,0.95
447,20:5
4470,50:5
4471,5:1
4473,200:50
4474,30:1
4476,10:1
4477,30:1
4478,20:1
4479,20:5
448,20:5
4480,0.95
4481,30:1
4482,10:1
4483,100:30
4484,10:1
4485,0.95
4486,0.95
4488,50:1
449,20:1
4490,100:5
4491,0.8
4492,20:1
4493,30:1
4494,10:1
4495,0.75
4496,30:5
4497,10:1
4498,150:30
4499,10:1
45,30:5
450,50:5
4500,10:1
4502,10:1
4503,20:1
4504,20:5
4505,20:5
4506,100:5
4507,30:5
4508,0.95
4509,20:1
451,30:1
4510,5:1
4511,0.5
4512,100:5
4513,50:5
4514,0.9
4515,10:1
4516,0.9
4517,20:5
4519,20:5
452,100:10
4520,20:1
4521,30:1
4523,20:5
4524,0.95
4526,30:5
4527,0.95
4528,20:1
4529,200:50
453,20:5
4531,30:5
4532,0.95
4534,100:20
4535,10:1
4538,20:1
4539,20:1
454,10:1
4540,50:5
4541,20:1
4542,30:5
4543,100:10
4544,20:1
4545,50:1
4546,20:5
4547,20:1
4548,10:1
4549,30:5
455,0.95
4550,20:5
4551,10:1
4552,5:1
4553,30:5
4554,100:30
4555,20:1
4556,20:1
4557,100:20
4558,10:1
4560,20:1
4561,0.9
4562,20:1
4563,10:1
4564,20:1
4566,100:30
4567,50:10
4569,100:30
457,10:5
4570,0.95
4571,20:5
4573,100:10
4574,0.95
4575,150:10
4576,50:10
4577,20:1
4578,50:5
4579,20:1
458,100:5
4580,30:5
4581,50:5
4583,100:10
4584,50:5
4585,100:20
4588,20:1
459,0.95
4591,10:1
4592,30:1
4593,20:1
4594,200:20
4595,0.9
4596,50:5
4597,50:5
4598,0.95
460,10:1
4600,30:5
4601,20:1
4602,0.9
4603,50:5
4604,100:20
4605,20:1
4606,20:1
4607,0.85
4608,0.2
4609,150:30
461,20:5
4610,100:10
4611,200:50
4612,10:1
4613,10:1
4614,0.95
4615,30:5
4618,0.8
4619,20:1
462,10:1
4624,10:1
4625,0.95
4626,0.95
4627,50:20
4629,20:1
463,100:10
4631,20:5
4634,20:5
4635,0.8
4636,10:1
4637,200:50
4639,200:20
4640,20:1
4642,50:5
4643,30:5
4644,10:1
4645,30:1
4646,20:1
4648,20:1
4649,30:5
465,100:10
4652,20:1
4653,50:5
4654,10:1
4655,20:5
4656,20:1
4657,20:10
4658,10:1
466,10:5
4661,100:10
4663,100:30
4664,20:5
4665,20:1
4666,20:1
467,50:5
4672,0.95
4673,20:1
4674,100:10
4676,30:5
4677,0.85
4678,100:1
4679,30:10
468,0.95
4680,20:1
4683,20:5
4684,0.9
4686,30:1
4687,20:1
4690,10:1
4691,100:10
4692,0.9
4694,150:50
4696,30:5
4697,30:1
4698,10:1
47,30:5
470,10:1
4700,20:1
4701,0.95
4702,100:30
4705,20:1
4706,20:1
4707,0.95
4708,20:1
4709,30:5
471,30:1
4710,20:1
4711,0.95
4712,30:1
4713,150:20
4714,30:10
4716,20:1
4717,20:1
4719,100:10
472,30:1
4720,20:1
4723,30:1
4724,20:1
4726,20:1
4727,0.8
4728,0.95
4729,30:5
473,10:5
4730,20:1
4732,20:1
4733,20:5
4735,0.95
4736,0.95
4737,50:5
4738,30:5
4739,20:5
474,20:1
4740,20:5
4741,200:20
4742,20:1
4743,100:10
4744,100:20
4745,30:1
4746,30:5
4748,20:1
4749,10:1
475,0.9
4751,20:1
4752,100:5
4753,100:20
4754,100:10
4756,20:1
4758,20:1
4759,20:1
4761,30:5
4762,0.95
4763,50:1
4764,30:1
4766,30:5
4767,10:1
4768,20:1
4769,50:5
477,30:5
4770,100:5
4772,30:1
4773,100:10
4774,100:30
4775,20:1
4776,20:1
4778,100:5
478,100:10
4780,20:1
4781,100:10
4782,50:5
4785,20:1
4786,30:5
4787,20:5
4788,50:5
4789,30:5
479,0.95
4790,20:5
4793,30:1
4794,10:5
4795,50:5
4796,20:1
48,10:1
4800,100:20
4801,50:5
4802,20:1
4803,30:5
4804,50:20
4805,20:1
4806,20:1
4807,30:5
4809,20:1
481,30:1
4810,20:5
4811,20:1
4812,30:1
4813,0.2
4814,0.95
4815,30:1
4817,20:1
4819,30:5
4820,20:1
4822,30:5
4823,20:5
4826,100:30
4827,0.95
4828,200:30
4829,30:5
4830,20:1
4831,10:1
4833,20:1
4835,100:30
4836,20:5
4837,20:1
4838,0.95
4839,20:1
4840,20:1
4841,20:1
4842,20:5
4844,50:10
4846,50:5
4847,20:1
4848,200:20
4849,100:30
485,100:20
4850,10:1
4851,20:1
4853,0.95
4854,20:1
4855,10:1
4857,50:5
4858,300:30
4859,50:5
4860,100:5
4861,10:1
4863,100:50
4864,30:5
4865,20:5
4868,30:5
4869,50:5
4870,0.95
4871,20:1
4872,30:5
4873,0.95
4874,20:1
4875,10:1
4876,50:5
4877,30:10
488,200:20
4882,50:5
4884,10:1
4885,20:1
4886,20:1
4887,30:5
4888,100:10
4889,100:20
4890,20:1
4891,0.95
4893,100:30
4894,100:30
4897,30:5
4898,0.95
4899,20:1
49,20:1
490,100:20
4900,150:20
4903,30:5
4905,100:30
4907,20:5
4908,100:5
4909,100:10
491,30:5
4910,20:5
4911,10:1
4912,50:5
4913,100:30
4914,20:1
4916,20:1
492,20:1
4921,0.9
4922,100:20
4923,20:1
4924,50:10
4926,20:5
4927,30:5
4929,20:1
493,100:10
4931,10:1
4932,50:5
4933,0.95
4934,50:5
4935,10:1
4937,20:5
4938,20:5
4939,20:1
4940,20:5
4941,30:5
4942,0.95
4943,20:1
4944,100:30
4945,0.95
4946,50:5
4947,200:20
4949,100:10
495,100:20
4950,0.95
4951,30:5
4952,10:1
4953,20:1
4955,30:5
4956,100:5
4957,10:1
4958,20:1
4959,20:1
496,20:5
4961,0.9
4962,20:1
4963,100:30
4966,20:5
4969,20:1
4971,10:1
4972,100:1
4973,0.95
4975,30:5
4976,0.95
4977,0.9
4978,20:1
4979,20:5
498,10:1
4980,100:10
4981,30:1
4982,30:5
4983,30:1
4984,100:10
4985,20:1
4987,10:1
499,100:20
4990,20:5
4992,0.95
4993,50:5
4994,20:1
4995,20:1
4996,20:5
4997,20:1
4998,20:1
500,30:1
5000,100:10
5002,100:20
5003,10:1
5004,20:1
5005,0.9
5006,20:1
5007,20:1
5008,20:1
5009,10:1
501,100:20
5010,30:5
5011,0.95
5012,5:1
5014,100:20
5015,0.9
5016,20:1
5017,30:1
5018,30:1
5019,50:5
5020,10:1
5021,5:1
5022,0.95
5023,50:1
5024,50:10
5025,100:20
5026,30:1
5028,30:5
5029,50:5
503,50:5
5030,50:1
5032,20:5
5033,100:30
5034,20:1
5035,20:1
5036,0.95
5037,100:10
5038,20:1
5039,50:5
5040,20:5
5041,10:1
5042,100:20
5043,30:1
5044,20:1
5045,20:1
5048,20:1
5049,20:5
505,20:1
5050,30:1
5051,0.5
5052,100:10
5053,20:1
5054,200:30
5055,100:10
5057,30:1
5058,100:5
506,10:5
5060,30:5
5061,200:20
5063,20:1
5064,30:10
5065,30:5
5066,20:1
5067,30:5
5068,30:10
5069,10:1
507,30:10
5072,30:5
5073,30:5
5075,0.9
5076,30:1
5077,20:1
5079,0.95
5080,30:5
5081,30:5
5084,30:5
5085,30:5
5086,20:1
5087,100:30
5088,100:30
5089,20:1
509,10:1
5090,100:30
5091,20:1
5092,10:5
5093,20:1
5096,20:1
5098,20:1
5099,100:20
51,30:1
510,20:1
5100,100:10
5101,100:20
5102,100:30
5103,20:1
5104,20:1
5106,10:1
5108,20:1
5109,20:1
5110,0.95
5111,30:1
5112,20:1
5113,10:1
5114,0.8
5115,20:1
5117,50:5
5118,20:5
512,100:30
5124,0.95
5125,20:1
5126,0.95
5127,10:1
513,20:5
5133,10:1
5134,10:5
5135,30:5
5136,30:10
5137,20:1
5138,30:1
5139,10:1
514,10:5
5141,100:10
5143,0.9
5144,50:10
5146,200:30
5147,30:5
5148,100:20
5149,20:1
515,20:1
5150,50:5
5152,0.95
5153,100:20
5157,20:1
5158,30:5
5159,20:1
5160,30:10
5161,20:1
5162,50:5
5163,100:20
5164,30:5
5165,30:5
5166,20:1
5167,100:20
5168,20:5
517,0.95
5170,30:5
5172,20:1
5174,30:5
5175,10:1
5176,30:5
5177,20:1
5178,20:1
5179,200:20
5180,10:1
5181,150:20
5183,20:1
5185,20:1
5186,0.95
5187,30:5
5189,0.95
519,20:1
5190,10:1
5191,20:1
5192,20:1
5194,30:5
5195,100:20
5196,30:5
5197,100:20
5198,20:1
5199,20:5
5200,30:5
5201,5:1
5202,0.95
5204,10:1
5205,10:1
5206,10:1
5207,20:1
5208,200:50
521,20:1
5210,30:5
5212,100:30
5214,50:10
5215,10:1
5216,20:5
5217,50:5
5218,5:1
5220,20:1
5222,0.95
5223,0.9
5224,30:5
5225,150:20
5226,20:1
5227,30:1
5229,10:1
523,0.95
5231,50:5
5232,0.9
5234,30:5
5235,30:1
5236,50:5
5237,50:5
5238,30:1
5239,30:5
524,30:5
5241,20:1
5244,20:5
5245,150:30
5246,20:1
5247,20:1
5248,100:30
5249,200:50
525,20:5
5250,20:1
5251,30:5
5252,20:5
5255,20:1
5256,150:30
5257,20:1
5259,20:5
5260,30:1
5262,20:1
5263,0.95
5264,30:1
5265,50:1
5266,20:1
5267,30:5
5268,0.9
5269,0.95
5270,30:1
5271,30:5
5272,30:5
5274,100:20
5275,20:1
5277,10:5
5278,20:1
5279,100:30
528,20:1
5282,20:1
5283,30:1
5285,100:10
5286,30:5
5287,30:1
5288,20:1
5289,100:30
529,100:10
5290,20:1
5291,100:20
5292,100:30
5293,20:1
5294,20:1
5295,10:1
5296,0.9
5297,20:1
5299,20:1
53,30:5
530,0.95
5300,20:1
5301,20:5
5302,20:5
5304,5:1
5306,100:10
5307,10:1
5308,20:5
5309,0.9
531,20:1
5310,10:1
5311,10:1
5312,0.9
5313,20:1
5315,20:5
5316,20:1
5317,20:1
5319,20:5
532,100:10
5320,20:1
5321,20:10
5322,10:1
5323,10:1
5324,0.9
5325,20:1
5326,0.85
5327,30:5
5328,20:5
5329,100:30
5330,100:10
5331,10:5
5332,20:5
5333,20:1
5334,10:1
5335,20:1
5336,20:1
5337,20:1
5339,10:1
5340,20:1
5341,20:1
5342,20:1
5344,10:1
5345,20:1
5347,20:1
5349,20:1
535,100:20
5350,0.95
5351,10:1
5352,100:5
5353,20:1
5355,20:1
5356,20:1
5357,0.95
5358,30:1
5360,20:1
5362,0.95
5363,100:5
5364,100:10
5365,10:1
5366,150:10
5368,50:5
5369,10:1
5370,0.9
5371,20:1
5373,100:30
5375,300:30
5377,50:1
5378,30:1
538,100:10
5381,30:1
5382,100:5
5383,20:1
5384,30:5
5385,0.95
5387,30:1
5388,100:30
539,0.9
5390,100:30
5391,20:5
5392,0.95
5393,10:1
5394,30:5
5395,20:5
5396,20:1
5397,50:1
54,30:10
540,100:20
5401,100:30
5402,0.95
5403,20:1
5404,10:1
5405,20:5
5406,10:1
5407,5:1
5408,20:1
5409,10:1
541,20:1
5412,20:1
5413,20:1
5414,20:1
5415,100:20
5416,20:1
5417,0.95
5418,20:1
542,30:1
5420,50:10
5421,30:5
5422,5:1
5423,20:5
5424,100:30
5425,0.9
5426,20:5
5427,10:1
5428,20:1
5429,30:1
543,100:10
5430,30:1
5431,20:5
5432,20:1
5433,10:1
5434,20:1
5435,30:5
5437,10:1
5438,20:1
5439,100:20
544,30:1
5440,0.7
5441,30:1
5442,20:5
5443,100:20
5447,150:20
5448,20:1
5449,20:1
545,20:5
5450,20:1
5451,30:5
5452,10:1
5453,30:1
5454,100:5
5455,20:1
5456,30:5
5457,10:1
5458,20:1
5459,10:1
546,20:1
5462,100:30
5463,20:1
5464,30:1
5465,30:1
5466,20:1
5467,50:5
5468,0.95
5469,30:5
5471,20:1
5472,50:10
5473,20:5
5475,100:10
5477,20:1
5478,20:5
5479,0.95
548,20:1
5482,10:1
5483,100:30
5484,10:1
5486,100:20
5487,30:5
5488,20:1
5489,10:1
549,30:1
5490,30:5
5493,50:5
5494,20:1
5495,20:1
5496,5:1
5498,50:1
